Bild,Gruenanteil Skript 1,Gruenanteil Skript 2,Gruenanteil Skript 3,Gruenanteil Mittelwert Skript 1 bis 3,Gruenanteil STABW Skript 1 bis 3,Gruenanteil Schnittmenge Skript 1 u. Skript 2,,Braunanteil Skript 1,Braunanteil Skript 3,Braunanteil Mittelwert Skript 1 und 3,Braunanteil STABW Skript 1 und 3,,Waldanteil Skript 4,Waldanteil Skript 5,Waldanteil Skript 6,Waldanteil Mittelwert Skript 4 bis 6,Waldanteil STABW Skript 4 bis 6,,Anteil gruener Wald Skript 7,Anteil gruene Wiese Skript 7,,Bild,Temperatur gruener Vegetation (Durchschnitt pro Bild),Temperatur nicht gruener Vegetation (Durchschnitt pro Bild),Temperatur brauner Vegetation (Durchschnitt pro Bild),Temperatur nicht brauner Vegetation (Durchschnitt pro Bild),Temperatur Wald (Durchschnitt pro Bild),Temperatur Nicht Wald (Durchschnitt pro Bild),Durchschnittstemperatur gesamtbild,STD Temperatur gruener Vegetation (STD pro Bild),STD Temperatur nicht gruener Vegetation (STD pro Bild),std Temperatur brauner Vegetation (std pro Bild),std nicht brauner Vegetation (std pro Bild),std temp Wald (std pro Bild),std Temperatur Nicht Wald (std pro Bild),STD Gesamtbild,Temperaturbereich Grün (pro Bild),Temperaturbereich Braun (pro Bild),Temperaturbereich Wald (pro Bild),Temperaturbereich All (pro Bild)
YUN00001.jpg,0.5473958333333333,0.5561083698830409,0.4386607142857143,0.5140549725006962,0.0654385032081497,0.5014284844054581,,0.17548732943469786,0.3172767857142857,0.24638205757449178,0.10026028603605006,,0.86546875,,0.4871875,0.676328125,0.2674852370707237,,0.0,0.5061065386374028,,YUN00001.jpg,21.097491530806693,24.09018812794751,21.702063888195656,22.85937142104917,21.234063910453155,31.520000000000007,22.617843750000006,1.6379692068774199,4.284553464286738,2.1911004047486506,3.838851701970738,0.8085126753684168,3.552713678800501e-15,3.5894811590550164,19.82 °C bis 31.520000000000003 °C,19.82 °C bis 31.520000000000003 °C,19.82 °C bis 22.745 °C,19.82 °C bis 31.520000000000003 °C
YUN00002.jpg,0.6621086135477583,0.6619030214424951,0.5330803571428572,0.6190306640443701,0.07443522022118726,0.6153432626705653,,0.14995888157894738,0.3065625,0.2282606907894737,0.11073548054387684,,0.9724479166666666,,0.5764583333333333,0.774453125,0.28000691965423546,,0.004370141746684956,0.5679401005944216,,YUN00002.jpg,20.62478356971818,21.975869695516664,20.98515700827862,21.262381346754157,20.919743184617857,31.520000000000003,21.211802343749998,0.793916748062421,2.5422729640906345,1.0525223924981786,2.039151993063777,0.7871104022047798,0.0,1.9008094671647806,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 22.745 °C,19.625 °C bis 31.520000000000003 °C
YUN00003.jpg,-,-,-,-,-,-,,-,-,-,-,,0.93046875,,0.60125,0.765859375,0.2327928106187587,,0.005086877000457247,0.5585882487425697,,YUN00003.jpg,20.624937257796642,22.808709638842384,20.877365522540984,21.75433217834728,20.832930310663308,31.520000000000003,21.576015625,1.3127887763876644,3.699107322112652,1.4178724563981537,3.082804751128026,0.8768434022026882,0.0,2.846862080059528,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 22.745 °C,19.625 °C bis 31.520000000000003 °C
YUN00004.jpg,0.540370674951267,0.5350877192982456,0.43558035714285714,0.5036795837974566,0.05903478557870629,0.48518518518518516,,0.17143792641325536,0.2516964285714286,0.211567177492342,0.05675133112391945,,0.8973958333333333,,0.5003125,0.6988541666666667,0.2807803176961582,,0.0013786008230452676,0.5013168724279835,,YUN00004.jpg,20.886576422937537,23.409338527344943,21.310393850658862,22.364191004117835,21.108493905977948,31.519999999999996,22.1767578125,1.7409754558006723,3.8895357056823765,2.0060551489663117,3.4753687008047005,0.9599858414770184,7.105427357601002e-15,3.287562015209024,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 22.745 °C,19.625 °C bis 31.520000000000003 °C
YUN00005.jpg,0.5578520955165692,0.5545748050682261,0.4361607142857143,0.5161958716235032,0.06933184669208062,0.5016569200779727,,0.1614964059454191,0.25808035714285715,0.20978838154413815,0.06829516684549901,,0.9069270833333334,,0.5781770833333333,0.7425520833333333,0.23246135431507756,,0.0011133973479652492,0.5080006858710563,,YUN00005.jpg,20.908186504217433,23.23281494216943,21.185062640539673,22.241408590787596,21.100361511514386,31.51989087856743,22.070137500000005,1.458310739075061,3.82355868994699,1.6326284152167558,3.302540979488261,0.7843963302433732,0.0046115910338864205,3.1180374957405106,19.625 °C bis 31.520000000000003 °C,19.82 °C bis 31.520000000000003 °C,19.625 °C bis 22.745 °C,19.625 °C bis 31.520000000000003 °C
YUN00006.jpg,0.5575231481481482,0.5538209673489278,0.4365625,0.5159688718323586,0.06879284447783528,0.5018746954191033,,0.1616243299220273,0.26107142857142857,0.21134787924672793,0.07031971782431919,,0.8997395833333334,,0.58046875,0.7401041666666667,0.22575857128508006,,0.007487425697302241,0.5017158207590307,,YUN00006.jpg,20.87712769278801,23.316135321100923,21.18858251504593,22.274121735336287,21.045446599131697,31.519999999999996,22.095629687499997,1.6172091680474965,3.9320636814887515,1.8082055194112066,3.4282957852593117,0.8320284883762216,7.105427357601002e-15,3.243482435071702,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 22.745 °C,19.625 °C bis 31.520000000000003 °C
YUN00008.jpg,0.4538605628654971,0.4379675316764133,0.3509375,0.4142551981806368,0.05540753818087353,0.3898254751461988,,0.2182504873294347,0.3435714285714286,0.28091095795043164,0.08861528737689475,,0.97828125,,0.6685416666666667,0.8234114583333334,0.2190189597768957,,0.004691358024691358,0.49502400548696845,,YUN00008.jpg,20.562226441330623,21.577573342807835,20.755574454428753,21.146640139268843,20.851476601181922,31.51953237410072,21.0831734375,0.45766533077388966,2.212470130956246,0.5598074615501687,1.8280414399808809,0.6804661517285854,0.00953773434197213,1.6944175943320272,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 22.745 °C,19.625 °C bis 31.520000000000003 °C
YUN00009.jpg,0.46987999512670564,0.44834307992202727,0.39982142857142855,0.4393481678733872,0.03588498319655627,0.40131883528265105,,0.25828612329434697,0.4080803571428571,0.333183240218602,0.105920518536925,,0.9401041666666666,,0.6109375,0.7755208333333333,0.23275598214057186,,0.0011659807956104253,0.4841278006401463,,YUN00009.jpg,20.79186378555799,22.49706312127237,20.903191721132902,21.899728250049773,21.058730747922443,31.520000000000007,21.6853171875,1.0488715972448177,3.23068480351978,0.7848606291894895,2.859498058530076,0.7686325762017955,3.552713678800501e-15,2.591850440144954,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 22.745 °C,19.625 °C bis 31.520000000000003 °C
YUN00010.jpg,0.47603557504873295,0.4422255726120858,0.41129464285714284,0.4431852635059872,0.032381133862449826,0.4092729653996101,,0.2851394980506823,0.39348214285714284,0.3393108204539126,0.07660981883433374,,0.9676041666666667,,0.6323958333333334,0.8,0.2370280856102406,,0.009151806127114769,0.45006744398719706,,YUN00010.jpg,20.638955352032056,21.78278260869565,20.872269120378185,21.436442343902993,20.918971633114438,31.520000000000003,21.262400781249998,0.8383241140950808,2.502867080679371,0.5689326332844311,2.3720302773041415,0.7441337154290852,0.0,2.0145855260370906,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 31.520000000000003 °C,19.625 °C bis 22.745 °C,19.625 °C bis 31.520000000000003 °C
YUN00011.jpg,0.5792473806042885,0.5670138888888889,0.5074107142857143,0.5512239945929639,0.03843328282034867,0.5375609161793372,,0.1835252192982456,0.23133928571428572,0.20743225250626568,0.033809650598885924,,0.9255729166666666,,0.6706770833333333,0.798125,0.18023857224619602,,0.0012551440329218106,0.5044924554183814,,YUN00011.jpg,21.04638628463078,22.716956320181314,21.049251904871852,22.136157777927234,21.11669348939283,31.52,21.890981250000003,1.3415668517316026,3.543523594861628,1.0157210873147389,3.1113100593505894,0.7202198592283888,3.552713678800501e-15,2.8170448067786285,19.625 °C bis 31.520000000000003 °C,19.82 °C bis 31.520000000000003 °C,19.625 °C bis 22.745 °C,19.625 °C bis 31.520000000000003 °C
