Bild,Gruenanteil Skript 1,Gruenanteil Skript 2,Gruenanteil Skript 3,Gruenanteil Mittelwert Skript 1 bis 3,Gruenanteil STABW Skript 1 bis 3,Gruenanteil Schnittmenge Skript 1 u. Skript 2,,Braunanteil Skript 1,Braunanteil Skript 3,Braunanteil Mittelwert Skript 1 und 3,Braunanteil STABW Skript 1 und 3,,Waldanteil Skript 4,Waldanteil Skript 5,Waldanteil Skript 6,Waldanteil Mittelwert Skript 4 bis 6,Waldanteil STABW Skript 4 bis 6,,Anteil gruener Wald Skript 7,Anteil gruene Wiese Skript 7
YUN00001.jpg,0.30718354044834306,0.3307322124756335,0.08616071428571428,0.24135882240323026,0.13492025259761548,0.2589942738791423,,0.24309515107212476,0.2523660714285714,0.2477306112503481,0.0065555306518838416,,,,,,,,,
YUN00002.jpg,0.3999573586744639,0.39854258040935675,0.16852678571428573,0.3223422415993688,0.13320997053988418,0.33988639132553605,,0.2617217958089669,0.3063839285714286,0.28405286219019776,0.03158089693859056,,,,,,,,,
YUN00003.jpg,0.34584856237816763,0.3435779117933723,0.17111607142857144,0.2868475152000371,0.10023280037787283,0.28105506822612086,,0.27567921539961016,0.29428571428571426,0.2849824648426622,0.013156781536504156,,,,,,,,,
YUN00004.jpg,0.364568104288499,0.35534387183235866,0.18232142857142858,0.30074446823076206,0.1026610143029879,0.2983826754385965,,0.2826678240740741,0.30544642857142856,0.2940571263227513,0.016106905706045737,,,,,,,,,
YUN00005.jpg,0.37958241959064326,0.37076480263157896,0.1621875,0.3041782407407408,0.12304659862949233,0.313567556042885,,0.2626477217348928,0.2836160714285714,0.2731318965817321,0.014826862258691013,,,,,,,,,
YUN00006.jpg,0.4193043372319688,0.38874725877192984,0.18580357142857143,0.33128505581082335,0.12691367335535916,0.3407270346003899,,0.2678271198830409,0.3036607142857143,0.28574391708437763,0.025338177596418647,,,,,,,,,
YUN00007.jpg,0.28564662524366474,0.28162615740740743,0.09973214285714285,0.222334975169405,0.10619619535862432,0.23259624756335281,,0.33257340399610136,0.313125,0.32284920199805067,0.013752098348898829,,,,,,,,,
YUN00008.jpg,0.3084962841130604,0.29107730263157894,0.13392857142857142,0.24450071939107024,0.0961535498967334,0.2540539717348928,,0.3605659113060429,0.3436160714285714,0.35209099136730715,0.011985346717386222,,,,,,,,,
YUN00009.jpg,0.25776985867446395,0.24414900097465886,0.1090625,0.2036604532163743,0.08220682152756598,0.20657590155945418,,0.4163377192982456,0.36544642857142856,0.39089207393483705,0.03598557677626838,,,,,,,,,
YUN00010.jpg,0.3249040570175439,0.31915813840155943,0.1653125,0.2697915651397011,0.09052712402664082,0.27182322124756336,,0.30400676169590646,0.29825892857142855,0.3011328451336675,0.00406433177944699,,,,,,,,,
YUN00011.jpg,0.34586226851851853,0.3382873416179337,0.16035714285714286,0.281502250997865,0.10498308339541068,0.29521503411306044,,0.33280793128654973,0.28566964285714286,0.30923878707184627,0.03333180340196097,,,,,,,,,
Mittelwert ueber alle Bilder,,,,0.27350420980903434,0.10918646218256245,,,,,0.30417297979797975,0.01878948288291776,,,,,0.0,0.0,,0.0,0.0
,,,,,,,,,,,,,,,,,,,,
