Bild,Gruenanteil Skript 1,Gruenanteil Skript 2,Gruenanteil Skript 3,Gruenanteil Mittelwert Skript 1 bis 3,Gruenanteil STABW Skript 1 bis 3,Gruenanteil Schnittmenge Skript 1 u. Skript 2,,Braunanteil Skript 1,Braunanteil Skript 3,Braunanteil Mittelwert Skript 1 und 3,Braunanteil STABW Skript 1 und 3,,Waldanteil Skript 4,Waldanteil Skript 5,Waldanteil Skript 6,Waldanteil Mittelwert Skript 4 bis 6,Waldanteil STABW Skript 4 bis 6,,Anteil gruener Wald Skript 7,Anteil gruene Wiese Skript 7
YUN00001.jpg,0.32227400097465886,0.4307200292397661,0.0008035714285714286,0.25126586721433214,0.2235814314054826,0.27234557748538013,,0.03092409844054581,0.005267857142857143,0.018095977791701474,0.018141702201354002,,,,,,,,,
YUN00002.jpg,0.8285285696881092,0.7933129264132553,0.2109375,0.6109263320337882,0.34684771110190554,0.7626172636452242,,0.042735745614035085,0.0471875,0.04496162280701754,0.0031478657144927463,,,,,,,,,
YUN00003.jpg,0.8811038011695906,0.8135249147173489,0.108125,0.6009179052956465,0.428106718127413,0.7976851851851852,,0.060297880116959066,0.08410714285714285,0.07220251148705095,0.016835691138636154,,,,,,,,,
YUN00004.jpg,0.9220607943469785,0.8196561281676413,0.7562053571428572,0.8326407598858258,0.08368665967873982,0.8174555311890839,,0.08826297514619882,0.3093303571428571,0.19879666614452796,0.15631824490899396,,,,,,,,,
YUN00005.jpg,0.9525325901559454,0.9156463206627681,0.9699553571428572,0.9460447559871902,0.027729710690879247,0.9125121832358675,,0.0440713328460039,0.5719196428571428,0.3079954878515734,0.37324511944673533,,,,,,,,,
YUN00006.jpg,0.8760919225146199,0.8723394858674464,0.8672321428571429,0.8718878504130697,0.004447123208603311,0.8602293494152047,,0.04664504142300195,0.2986607142857143,0.17265287785435812,0.17820199124651448,,,,,,,,,
YUN00007.jpg,0.9287844176413256,0.8985182139376219,0.9455357142857143,0.9242794486215539,0.023830283131921527,0.892626096491228,,0.05633680555555556,0.5875,0.3219184027777778,0.37558909670837537,,,,,,,,,
YUN00008.jpg,0.9440088937621832,0.9261299951267057,0.9470089285714286,0.9390492724867725,0.011288527266385205,0.9221354166666667,,0.03222313596491228,0.2382142857142857,0.135218710839599,0.14565773885219555,,,,,,,,,
Mittelwert ueber alle Bilder,,,,0.7471265239922723,0.14368977057641627,,,,,0.15898028219420077,0.1583921812771622,,,,,0.0,0.0,,0.0,0.0
,,,,,,,,,,,,,,,,,,,,
