Bild,Gruenanteil Skript 1,Gruenanteil Skript 2,Gruenanteil Skript 3,Gruenanteil Mittelwert Skript 1 bis 3,Gruenanteil STABW Skript 1 bis 3,Gruenanteil Schnittmenge Skript 1 u. Skript 2,,Braunanteil Skript 1,Braunanteil Skript 3,Braunanteil Mittelwert Skript 1 und 3,Braunanteil STABW Skript 1 und 3,,Waldanteil Skript 4,Waldanteil Skript 5,Waldanteil Skript 6,Waldanteil Mittelwert Skript 4 bis 6,Waldanteil STABW Skript 4 bis 6,,Anteil gruener Wald Skript 7,Anteil gruene Wiese Skript 7
YUN00001.jpg,0.6132340399610137,0.5956368786549707,0.5516517857142857,0.5868409014434234,0.03171940133194044,0.5670260721247563,,0.15173001949317738,0.26973214285714286,0.21073108117516012,0.08344010162507152,,0.6788020833333334,0.7237505715592135,0.6755208333333333,0.69269116274196,0.02694822456950709,,0.5364951989026063,0.059830818472793784
YUN00002.jpg,0.7046829312865497,0.6780397173489279,0.6559821428571428,0.6795682638308734,0.02438634944332716,0.648978131091618,,0.1123461866471735,0.22950892857142857,0.17092755760930103,0.08284656931705017,,0.8233333333333334,0.8100845907636031,0.7879166666666667,0.8071115302545344,0.017894535088606858,,0.6182510288065843,0.05297439414723366
YUN00003.jpg,0.6749421296296296,0.6452439692982456,0.6820982142857143,0.6674281044045299,0.019542371266345022,0.617583455165692,,0.11601790935672515,0.22723214285714285,0.171625026106934,0.07864033867260946,,0.8016666666666666,0.8361705532693187,0.8038541666666666,0.8138971288675506,0.019320335530172764,,0.6631584362139917,0.036524919981710105
YUN00004.jpg,0.633944018031189,0.6089333576998051,0.6095535714285715,0.6174769823865218,0.01426424247758683,0.5835480628654971,,0.12770315545808966,0.22142857142857142,0.17456586344333053,0.0662738772022576,,0.74734375,0.7495770461819845,0.69,0.7289735987273281,0.033770592995655484,,0.5725685871056242,0.04800068587105624
YUN00005.jpg,0.6142650462962963,0.5929230628654971,0.6273660714285715,0.6115180601967882,0.01738504124792838,0.5663133528265107,,0.11985867446393762,0.21267857142857144,0.16626862294625452,0.06563357857272921,,0.5482291666666667,0.6263637402834934,0.60625,0.59361430231672,0.040570907563527145,,0.48153406492912665,0.10960562414266117
YUN00006.jpg,0.671238425925926,0.6340795565302144,0.7130357142857143,0.6727845655806183,0.03950078002712992,0.6053758528265107,,0.11448434454191034,0.24892857142857142,0.18170645798524088,0.0950664245229408,,0.82,0.8504069501600365,0.8288020833333334,0.8330696778311233,0.015646243210653228,,0.6449508459076361,0.03796753543667124
YUN00007.jpg,0.5902671174463937,0.5620659722222222,0.6064732142857143,0.5862687679847768,0.022472002263579125,0.519520589668616,,0.12722191764132554,0.23924107142857143,0.18323149453494847,0.07920950326574029,,0.62234375,0.6526760402377686,0.6306770833333334,0.6352322911903673,0.015670813531295884,,0.46251257430269777,0.10724508459076361
YUN00008.jpg,0.5909143518518518,0.550813230994152,0.6803125,0.6073466942820013,0.06629503432813434,0.5165402655945419,,0.14852278265107213,0.23325892857142858,0.19089085561125035,0.059917503391896845,,0.79328125,0.8034042066758116,0.7863020833333333,0.7943291800030483,0.00859908563010055,,0.5118152720621857,0.04348308184727938
YUN00009.jpg,0.6014300073099416,0.5747121710526316,0.6220535714285714,0.5993985832637149,0.023735986605373065,0.5392985501949318,,0.09477948343079921,0.1440625,0.1194209917153996,0.03484835521341086,,0.68796875,0.7099759945130315,0.7018229166666666,0.699922553726566,0.011126016234132027,,0.4848696844993141,0.0713294467306813
YUN00010.jpg,0.5608522173489279,0.5143061647173489,0.5892410714285714,0.5547998178316161,0.037832310475211156,0.475307626705653,,0.11266751949317738,0.17888392857142857,0.145775724032303,0.046822071885053884,,0.6285416666666667,0.6223376771833562,0.61234375,0.6210743646166743,0.008172520728999228,,0.3993232738911751,0.0993941472336534
YUN00011.jpg,0.5210967958089668,0.46295077972709553,0.5423660714285714,0.5088045489882113,0.04110987275502574,0.42887731481481484,,0.1223501461988304,0.1445982142857143,0.13347418024227234,0.015731759812535613,,0.6117708333333334,0.6265935070873343,0.62046875,0.6196110301402226,0.007448468085638782,,0.3865340649291267,0.08881344307270234
Mittelwert ueber alle Bilder,,,,0.6083850263811886,0.030749399292871016,,,,,0.16805616867294498,0.06440273486193603,,,,,0.7126842564014632,0.018651613015299003,,0.5238193665045517,0.06865174377520056
,,,,,,,,,,,,,,,,,,,,
