Bild,Gruenanteil Skript 1,Gruenanteil Skript 2,Gruenanteil Skript 3,Gruenanteil Mittelwert Skript 1 bis 3,Gruenanteil STABW Skript 1 bis 3,Gruenanteil Schnittmenge Skript 1 u. Skript 2,,Braunanteil Skript 1,Braunanteil Skript 3,Braunanteil Mittelwert Skript 1 und 3,Braunanteil STABW Skript 1 und 3,,Waldanteil Skript 4,Waldanteil Skript 5,Waldanteil Skript 6,Waldanteil Mittelwert Skript 4 bis 6,Waldanteil STABW Skript 4 bis 6,,Anteil gruener Wald Skript 7,Anteil gruene Wiese Skript 7
YUN00001.jpg,0.4234923245614035,0.4334932383040936,0.35348214285714286,0.40348923524087993,0.04359514348443983,0.3960541544834308,,0.0793311403508772,0.06540178571428572,0.07236646303258146,0.009849541121086111,,0.6129166666666667,0.6072702331961591,0.6052083333333333,0.608465077732053,0.003990656686957804,,0.4636213991769547,0.03631229995427526
YUN00002.jpg,0.37180190058479534,0.3901574683235867,0.30955357142857143,0.3571709801123178,0.04224683330226699,0.3483902899610136,,0.07153691520467836,0.09111607142857144,0.08132649331662489,0.013844554135825587,,0.4438020833333333,0.4345667581161408,0.4334895833333333,0.4372861415942692,0.005668615257568468,,0.32985253772290807,0.06682556012802926
YUN00003.jpg,-,-,-,-,-,-,,-,-,-,-,,0.25536458333333334,0.24855509830818473,0.24677083333333333,0.2502301716582838,0.004535144739893551,,0.1826771833561957,0.06286579789666209
YUN00004.jpg,0.01537676656920078,0.06547423245614035,0.0,0.026950333008447045,0.03423710500353252,0.008829800194931774,,0.047590765107212475,0.0033928571428571428,0.02549181112503481,0.03125264043585457,,,,,,,,,
YUN00005.jpg,0.13663194444444443,0.17750060916179336,0.05482142857142857,0.1229846607258888,0.06246784454622954,0.11350663986354775,,0.08010629873294348,0.03736607142857143,0.05873618508075745,0.030221904556375908,,0.10828125,0.10365340649291267,0.10854166666666666,0.1068254410531931,0.002750146659503739,,0.04544810242341107,0.05245313214449017
YUN00006.jpg,0.2880482456140351,0.29374695419103314,0.1883482142857143,0.2567144713635942,0.05927543884266449,0.25491898148148145,,0.07500761452241715,0.06433035714285715,0.06966898583263714,0.007549961097560985,,0.33848958333333334,0.32774919981710104,0.32776041666666667,0.33133306660570033,0.006197727826316405,,0.192798353909465,0.08934156378600823
YUN00007.jpg,0.19133467348927874,0.1981907894736842,0.1175,0.16900848765432097,0.04473918648035979,0.15631091617933723,,0.1171083089668616,0.11607142857142858,0.1165898687691451,0.0007331851588900798,,0.21130208333333333,0.20228052126200274,0.20421875,0.20593378486511202,0.00474901610790383,,0.1256207133058985,0.09747828074988568
YUN00008.jpg,0.15583729288499026,0.17118969298245615,0.06022321428571428,0.12908340005105357,0.06012668238740554,0.12484009502923976,,0.11006487573099415,0.09383928571428571,0.10195208072263992,0.011473224729567284,,0.17802083333333332,0.1736888431641518,0.17375,0.1751532254991617,0.0024836094817008883,,0.09256630086877,0.08938385916780979
Mittelwert ueber alle Bilder,,,,0.2093430811652146,0.04952689057812838,,,,,0.07516169826848869,0.014989287319308648,,,,,0.26440336362597167,0.0037968645949805857,,0.17907307384545038,0.061832561728395054
,,,,,,,,,,,,,,,,,,,,
