Bild,Gruenanteil Skript 1,Gruenanteil Skript 2,Gruenanteil Skript 3,Gruenanteil Mittelwert Skript 1 bis 3,Gruenanteil STABW Skript 1 bis 3,Gruenanteil Schnittmenge Skript 1 u. Skript 2,,Braunanteil Skript 1,Braunanteil Skript 3,Braunanteil Mittelwert Skript 1 und 3,Braunanteil STABW Skript 1 und 3,,Waldanteil Skript 4,Waldanteil Skript 5,Waldanteil Skript 6,Waldanteil Mittelwert Skript 4 bis 6,Waldanteil STABW Skript 4 bis 6,,Anteil gruener Wald Skript 7,Anteil gruene Wiese Skript 7,,Bild,Temperatur gruener Vegetation (Durchschnitt pro Bild),Temperatur nicht gruener Vegetation (Durchschnitt pro Bild),Temperatur brauner Vegetation (Durchschnitt pro Bild),Temperatur nicht brauner Vegetation (Durchschnitt pro Bild),Temperatur Wald (Durchschnitt pro Bild),Temperatur Nicht Wald (Durchschnitt pro Bild),Durchschnittstemperatur gesamtbild,STD Temperatur gruener Vegetation (STD pro Bild),STD Temperatur nicht gruener Vegetation (STD pro Bild),std Temperatur brauner Vegetation (std pro Bild),std nicht brauner Vegetation (std pro Bild),std temp Wald (std pro Bild),std Temperatur Nicht Wald (std pro Bild),STD Gesamtbild,Temperaturbereich Grün (pro Bild),Temperaturbereich Braun (pro Bild),Temperaturbereich Wald (pro Bild),Temperaturbereich All (pro Bild)
YUN00001.jpg,0.7324104532163743,0.7224217227095516,0.7075,0.7207773919753087,0.012536368594372745,0.6991639254385965,,0.036807078460038986,0.10205357142857142,0.0694303249443052,0.046136237626689676,,,,,,,,,,,YUN00001.jpg,19.711449910922298,29.82104940923739,28.3805,22.000277272727274,19.634878145432932,31.60969327420547,22.16642890625,1.4481982485305895,4.2676191703531385,5.250586381538733,4.859848832057027,1.0159763605220238,0.3974266797614985,4.975287633136972,16.115 °C bis 32.495 °C,17.09 °C bis 35.03 °C,16.115 °C bis 22.745 °C,16.115 °C bis 35.03 °C
YUN00002.jpg,0.8313185307017544,0.681691642300195,0.8482142857142857,0.7870748195720784,0.09165466258351929,0.6737161915204678,,0.12381518031189084,0.3340625,0.2289388401559454,0.1486673054777579,,,,,,,,,,,YUN00002.jpg,17.664241144255417,17.226372549019608,18.313975138121545,17.553267970097757,17.03599279516579,18.83328512396694,17.624980468750003,1.0477762527336572,1.4032101575891218,0.9317248971194627,1.088324006033162,0.8110332677793416,0.3911704376180636,1.0972863062572957,15.335 °C bis 21.38 °C,15.920000000000002 °C bis 22.745 °C,15.335 °C bis 18.26 °C,15.335 °C bis 22.745 °C
YUN00003.jpg,0.8495370370370371,0.8420169346978558,0.5797321428571428,0.7570953715306786,0.1536470766038965,0.828796600877193,,0.009113060428849903,0.017232142857142856,0.01317260164299638,0.005741058242058488,,,,,,,,,,,YUN00003.jpg,18.35418266705573,17.64143442622951,19.31109756097561,18.275623205804056,18.228534577387485,31.94673913043478,18.277834374999998,0.9248406002533537,2.4691750910909143,2.3663580930679533,1.207845443689839,0.8929724349509336,0.6691682194038436,1.2124428165921308,15.725000000000001 °C bis 32.69 °C,17.285 °C bis 31.715000000000003 °C,15.725000000000001 °C bis 22.94 °C,15.725000000000001 °C bis 33.86 °C
YUN00004.jpg,0.8740253411306043,0.8471110501949318,0.8067410714285714,0.8426258209180357,0.03386563447779647,0.8387563961988304,,0.021049585769980506,0.07245535714285714,0.04675247145641882,0.03634936952988637,,,,,,,,,,,YUN00004.jpg,22.368071766561517,21.62600817438692,21.74522099447514,22.315987696514014,21.166308556055906,31.62348643503094,22.31060703125,3.4093959593457397,3.921795413184625,3.823789225305082,3.4523378705210965,1.1921406932425547,0.47570025883009753,3.456466079743777,18.455 °C bis 34.64 °C,18.65 °C bis 32.69 °C,18.455 °C bis 22.745 °C,18.455 °C bis 35.03 °C
YUN00005.jpg,0.8415889985380117,0.8176839668615984,0.6816517857142858,0.7803082503712986,0.08627100410235124,0.7871999878167641,,0.03336379142300195,0.100625,0.06699439571150098,0.0475608566955981,,,,,,,,,,,YUN00005.jpg,22.51643292176513,21.574160929432015,23.555217917675545,22.43761058178528,21.375325186654226,31.519999999999996,22.461650781250004,3.2841937301607893,1.950226355392797,3.452397675584483,3.2191202019488196,0.8074673605698853,7.105427357601002e-15,3.228389912520639,19.43 °C bis 31.520000000000003 °C,20.6 °C bis 31.520000000000003 °C,19.43 °C bis 22.745 °C,19.43 °C bis 31.520000000000003 °C
YUN00006.jpg,0.8121268884015594,0.7507675438596492,0.749375,0.7707564774204029,0.035834591851486346,0.7344222100389863,,0.05134777046783626,0.18397321428571428,0.11766049237677527,0.09378035068149702,,,,,,,,,,,YUN00006.jpg,24.67325728611721,21.42524567788899,22.972160751565763,24.15512258960526,21.61010952214859,31.537676258992814,24.125610156250005,4.476012072020276,2.8983233730181377,3.7843168672313854,4.433330244038134,1.0984191426994063,0.1939958492832755,4.422149009042788,18.845 °C bis 34.64 °C,19.235 °C bis 31.520000000000003 °C,18.845 °C bis 22.94 °C,18.845 °C bis 34.64 °C
YUN00007.jpg,0.7724506578947369,0.7418037280701755,0.7052232142857143,0.7398258667502088,0.03365733568038091,0.7098531920077973,,0.05309301900584795,0.20736607142857144,0.1302295452172097,0.10908752152245552,,,,,,,,,,,YUN00007.jpg,20.563958321120815,20.668797752808988,21.34528409090909,20.54470338983051,20.535965127829773,31.520000000000007,20.57772734375,0.9150114633374505,1.3908535184043904,2.253306201950126,0.873663638677856,0.7152370384795231,3.552713678800501e-15,0.9831543955566285,18.845 °C bis 31.520000000000003 °C,19.43 °C bis 31.520000000000003 °C,18.845 °C bis 22.745 °C,18.845 °C bis 31.520000000000003 °C
YUN00008.jpg,0.7587353801169591,0.6721064814814814,0.6918303571428571,0.7075574062470992,0.045405358437572055,0.6503974780701754,,0.08799646686159844,0.221875,0.15493573343079922,0.09466641863747166,,,,,,,,,,,YUN00008.jpg,24.112750877841435,21.265199538258578,22.78463302752294,23.743860990833944,21.62909702177906,31.54927957532861,23.67306796875,4.206834011282297,2.7197182724728095,2.8924169844820433,4.216723001450882,1.1423233029965432,0.26103162993691814,4.141113992549168,18.845 °C bis 35.03 °C,19.43 °C bis 35.03 °C,18.845 °C bis 22.745 °C,18.845 °C bis 35.03 °C
YUN00009.jpg,0.6310687743664717,0.5011513157894737,0.31736607142857143,0.48319538719483895,0.1576202968732385,0.4822490253411306,,0.21000548245614034,0.3069642857142857,0.25848488408521303,0.0685602272795669,,,,,,,,,,,YUN00009.jpg,23.540231510498277,22.58081325301205,22.682807431158057,23.418071305223773,22.172711178849877,31.520000000000003,23.215031250000006,3.410421702683595,1.827227498861443,2.023084383728658,3.2797245987121184,0.643626426829065,0.0,3.004080033984771,19.82 °C bis 31.520000000000003 °C,19.82 °C bis 31.520000000000003 °C,19.82 °C bis 22.745 °C,19.82 °C bis 31.520000000000003 °C
YUN00010.jpg,0.8523894371345029,0.789239156920078,0.6748660714285715,0.7721648884943842,0.08998491164964798,0.7860227826510722,,0.07180951510721248,0.14200892857142858,0.10690922183932053,0.04963848129586543,,,,,,,,,,,YUN00010.jpg,19.6272673023685,29.98138794854435,28.806027397260277,20.729866625998227,19.49174566614135,31.780745743893416,21.221166406250003,1.605535314425439,4.253617732585578,5.080084500625553,3.808411889914016,0.8537378034548033,0.46021208154745225,4.349489221408959,16.115 °C bis 32.495 °C,17.675 °C bis 33.275 °C,16.115 °C bis 22.745 °C,16.115 °C bis 33.275 °C
